name,genre,platform,year_of_release,na_sales,eu_sales,global_sales,user_score
nba_street_v3,sports,ps2,2005,0.52,0.41,1.06,8.7
psychonauts,platform,ps2,2005,0.05,0.04,0.09,8.7
tekken_5,fighting,ps2,2005,0.93,1.94,3.87,8.7
the_incredible_hulk:ultimate_destruction,action,ps2,2005,0.26,0.2,0.54,8.7
gripshift,racing,psp,2005,0.08,0,0.09,8.7
marvel_nemesis:rise_of_the_imperfects,fighting,psp,2005,0.29,0,0.32,8.7
medievil:resurrection,adventure,psp,2005,0.19,0.41,0.81,8.7
grand_theft_auto:san_andreas,action,x,2005,1.26,0.61,1.95,8.7
nba_2k6,action,x,2005,0.27,0.08,0.36,8.7
ninja_gaiden_black,action,x,2005,0.07,0.02,0.09,8.7
x_men_legends_ii:rise_of_apocalypse,role_playing,x,2005,0.3,0.12,0.44,8.7
animal_crossing:wild_world,simulation,ds,2005,2.5,3.45,12.13,8.6
mario_kart_ds,racing,ds,2005,9.71,7.48,23.22,8.6
gun,shooter,gc,2005,0.14,0.04,0.18,8.6
mario_superstar_baseball,sports,gc,2005,0.93,0.24,1.46,8.6
falcon_4.0:allied_force,simulation,pc,2005,0,0.02,0.02,8.6
gt_legends,racing,pc,2005,0,0.02,0.02,8.6
swat_4,shooter,pc,2005,0,0.02,0.03,8.6
mortal_kombat:shaolin_monks,action,ps2,2005,0.58,0.02,0.69,8.6
ms_saga:a_new_dawn,role_playing,ps2,2005,0.02,0.02,0.05,8.6
mvp_baseball_2005,sports,ps2,2005,1.26,0.07,1.54,8.6
prince_of_persia:the_two_thrones,action,ps2,2005,0.57,0.02,0.68,8.6
rugby_2005,sports,ps2,2005,0.04,0.03,0.09,8.6
suikoden_tactics,strategy,ps2,2005,0.06,0.05,0.2,8.6
tom_clancys_splinter_cell:chaos_theory,action,ps2,2005,0.36,0.45,0.95,8.6
world_poker_tour,misc,ps2,2005,0.1,0.08,0.21,8.6
monster_hunter_freedom,role_playing,psp,2005,0.24,0.03,1.34,8.6
socom:u.s._navy_seals_fireteam_bravo,shooter,psp,2005,1.03,0,1.12,8.6
brothers_in_arms:earned_in_blood,shooter,x,2005,0.23,0.07,0.31,8.6
dance_dance_revolution_ultramix_3,simulation,x,2005,0.28,0.08,0.38,8.6
half_life_2,shooter,x,2005,0.37,0.21,0.61,8.6
jade_empire,role_playing,x,2005,0.48,0.19,0.7,8.6
nba_2k6,action,x360,2005,0.21,0.01,0.23,8.6
castlevania:dawn_of_sorrow,platform,ds,2005,0.34,0.03,0.43,8.5
sonic_rush,platform,ds,2005,1.21,1.56,3.12,8.5
gunstar_super_heroes,shooter,gba,2005,0.05,0.02,0.07,8.5
from_russia_with_love,action,gc,2005,0.17,0.04,0.22,8.5
geist,adventure,gc,2005,0.11,0.03,0.15,8.5
killer7,action,gc,2005,0.12,0.03,0.15,8.5
madden_nfl_06,sports,gc,2005,0.44,0.11,0.57,8.5
the_incredible_hulk:ultimate_destruction,action,gc,2005,0.11,0.03,0.15,8.5
tom_clancys_splinter_cell:chaos_theory,action,gc,2005,0.08,0.02,0.1,8.5
need_for_speed:most_wanted,racing,pc,2005,0.02,0.23,0.29,8.5
x_men_legends_ii:rise_of_apocalypse,role_playing,pc,2005,0.01,0,0.01,8.5
ape_escape_3,platform,ps2,2005,0.06,0.05,0.13,8.5
battlefield_2:modern_combat,shooter,ps2,2005,0.37,0.01,0.44,8.5
conflict:global_terror,shooter,ps2,2005,0.09,0.07,0.19,8.5
evil_dead:regeneration,action,ps2,2005,0.1,0.08,0.21,8.5
fire_pro_wrestling_returns,sports,ps2,2005,0.04,0.03,0.09,8.5
ncaa_football_06,sports,ps2,2005,1.53,0.05,1.84,8.5
neopets:the_darkest_faerie,adventure,ps2,2005,0.15,0.12,0.3,8.5
nhl_06,sports,ps2,2005,0.48,0.02,0.58,8.5
rogue_galaxy,role_playing,ps2,2005,0.24,0.16,0.84,8.5
romance_of_the_three_kingdoms_x,strategy,ps2,2005,0.04,0.03,0.09,8.5
suzuki_tt_superbikes,racing,ps2,2005,0.33,0.01,0.4,8.5
the_warriors,action,ps2,2005,0.44,0.02,0.53,8.5
nba_street:showdown,sports,psp,2005,0.2,0,0.22,8.5
need_for_speed_underground_rivals,racing,psp,2005,0.69,0.37,1.32,8.5
star_wars:battlefront_ii,shooter,psp,2005,1.05,0.05,1.21,8.5
wwe_smackdown!_vs._raw_2006,fighting,psp,2005,0.36,0,0.4,8.5
combat:task_force_121,shooter,x,2005,0.05,0.02,0.07,8.5
peter_jacksons_king_kong:the_official_game_of_the_movie,action,x,2005,0.34,0.17,0.53,8.5
sniper_elite,shooter,x,2005,0.07,0.02,0.09,8.5
donkey_kong_country_3,platform,gba,2005,0.45,0.17,0.77,8.4
sigma_star_saga,role_playing,gba,2005,0.04,0.01,0.05,8.4
dance_dance_revolution:mario_mix,misc,gc,2005,0.36,0.09,0.47,8.4
nba_street_v3,sports,gc,2005,0.23,0.06,0.29,8.4
battlefield_2,shooter,pc,2005,0,0.07,0.08,8.4
call_of_duty_2,shooter,pc,2005,0,0.05,0.06,8.4
guild_wars,role_playing,pc,2005,0.03,0,0.04,8.4
imperial_glory,strategy,pc,2005,0,0.04,0.04,8.4
ultimate_spider_man,action,pc,2005,0.01,0,0.01,8.4
area_51,shooter,ps2,2005,0.22,0.17,0.45,8.4
capcom_classics_collection,misc,ps2,2005,0.22,0.17,0.51,8.4
darkwatch,shooter,ps2,2005,0.16,0.12,0.32,8.4
dragon_ball_z:budokai_tenkaichi,fighting,ps2,2005,0.96,0.12,1.66,8.4
heroes_of_the_pacific,simulation,ps2,2005,0.14,0.11,0.29,8.4
mx_vs._atv_unleashed,racing,ps2,2005,0.86,0.03,1.03,8.4
pump_it_up:exceed,misc,ps2,2005,0.03,0.02,0.06,8.4
soulcalibur_iii,fighting,ps2,2005,0.74,0.15,1.07,8.4
spartan:total_warrior,action,ps2,2005,0.11,0.09,0.22,8.4
tales_of_the_abyss,role_playing,ps2,2005,0,0,0.57,8.4
"the_chronicles_of_narnia:the_lion_the_witch_and_the_wardrobe",action,ps2,2005,0.36,0.01,0.43,8.4
burnout_legends,racing,psp,2005,0.7,0.05,0.84,8.4
midnight_club_3:dub_edition,racing,psp,2005,1.65,1.21,3.65,8.4
burnout_revenge,racing,x,2005,0.32,0.19,0.53,8.4
motogp_3:ultimate_racing_technology,racing,x,2005,0.01,0,0.01,8.4
nhl_06,sports,x,2005,0.19,0.05,0.25,8.4
prince_of_persia:the_two_thrones,action,x,2005,0.33,0.22,0.58,8.4
need_for_speed:most_wanted,racing,x360,2005,1,0.13,1.25,8.4
drill_dozer,platform,gba,2005,0.04,0.01,0.05,8.3
need_for_speed:most_wanted,racing,gba,2005,0.19,0.07,0.26,8.3
peter_jacksons_king_kong:the_official_game_of_the_movie,action,gc,2005,0.19,0.05,0.24,8.3
spartan:total_warrior,action,gc,2005,0.05,0.01,0.07,8.3
the_sims_2,simulation,gc,2005,0.26,0.07,not_available,8.3
indigo_prophecy,adventure,pc,2005,0,0.02,0.02,8.3
